LOCATION,TIME,VALUE
GBR,2010,3.624425
GBR,2011,3.135992
GBR,2012,1.918042
GBR,2013,2.389783
GBR,2014,2.569083
GBR,2015,1.901033
GBR,2016,1.305208
GBR,2017,1.235808
GBR,2018,1.460658
GBR,2019,0.935825
GBR,2020,0.3744417
GBR,2021,0.7878166
ITA,1992,13.2663
ITA,1993,11.18735
ITA,1994,10.51929
ITA,1995,12.20637
ITA,1996,9.401236
ITA,1997,6.860859
ITA,1998,4.882307
ITA,1999,4.727752
ITA,2000,5.575179
ITA,2001,5.188787
ITA,2002,5.034556
ITA,2003,4.248191
ITA,2004,4.258675
ITA,2005,3.555428
ITA,2006,4.046302
ITA,2007,4.487259
ITA,2008,4.681259
ITA,2009,4.311213
ITA,2010,4.03587
ITA,2011,5.422752
ITA,2012,5.492676
ITA,2013,4.316386
ITA,2014,2.893183
ITA,2015,1.713968
ITA,2016,1.486547
ITA,2017,2.113012
ITA,2018,2.610345
ITA,2019,1.951412
ITA,2020,1.168292
ITA,2021,0.8108509
JPN,1989,5.12725
JPN,1990,6.959917
JPN,1991,6.336667
JPN,1992,5.326583
JPN,1993,4.320917
JPN,1994,4.363333
JPN,1995,3.4435
JPN,1996,3.1015
JPN,1997,2.373667
JPN,1998,1.541417
JPN,1999,1.749
JPN,2000,1.744417
JPN,2001,1.319
JPN,2002,1.263167
JPN,2003,1.00325
JPN,2004,1.492667
JPN,2005,1.35475
JPN,2006,1.7405
JPN,2007,1.6655
JPN,2008,1.467333
JPN,2009,1.33375
JPN,2010,1.148333
JPN,2011,1.102417
JPN,2012,0.8355833
JPN,2013,0.6896667
JPN,2014,0.5203333
JPN,2015,0.35
JPN,2016,-0.06625
JPN,2017,0.05166667
JPN,2018,0.065
JPN,2019,-0.1104167
JPN,2020,-0.005416667
JPN,2021,0.07166667
RUS,1999,87.37583
RUS,2000,35.16333
RUS,2001,19.38333
RUS,2002,15.82417
RUS,2003,9.115
RUS,2004,8.289166
RUS,2005,8.1075
RUS,2006,6.976666
RUS,2007,6.7175
RUS,2008,7.523334
RUS,2009,9.874166
RUS,2010,7.831666
RUS,2011,8.060833
RUS,2012,8.154166
RUS,2013,7.330833
RUS,2014,8.464167
RUS,2015,10.88667
RUS,2016,10.43833
RUS,2017,8.9925
USA,1970,7.348333
USA,1971,6.159167
USA,1972,6.21
USA,1973,6.8425
USA,1974,7.5575
USA,1975,7.9875
USA,1976,7.611667
USA,1977,7.419167
USA,1978,8.41
USA,1979,9.4425
USA,1980,11.46
USA,1981,13.91083
USA,1982,13.00167
USA,1983,11.105
USA,1984,12.43833
USA,1985,10.62333
USA,1986,7.6825
USA,1987,8.384167
USA,1988,8.845834
USA,1989,8.498333
USA,1990,8.55
USA,1991,7.858333
USA,1992,7.01
USA,1993,5.873333
USA,1994,7.08
USA,1995,6.58
USA,1996,6.438334
USA,1997,6.3525
USA,1998,5.264167
USA,1999,5.636667
USA,2000,6.029167
USA,2001,5.0175
USA,2002,4.610833
USA,2003,4.015
USA,2004,4.274167
USA,2005,4.29
USA,2006,4.791667
USA,2007,4.629167
USA,2008,3.666667
USA,2009,3.256667
USA,2010,3.214167
USA,2011,2.785833
USA,2012,1.8025
USA,2013,2.350833
USA,2014,2.540833
USA,2015,2.135833
USA,2016,1.841667
USA,2017,2.33
USA,2018,2.91
USA,2019,2.144167
USA,2020,0.8941666
USA,2021,1.4425
