"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","FINCORP","TOT","RT","A","2003",3.327863,
"GRC","FINCORP","TOT","RT","A","2004",3.049711,
"GRC","FINCORP","TOT","RT","A","2005",2.986139,
"GRC","FINCORP","TOT","RT","A","2006",2.966095,
"GRC","FINCORP","TOT","RT","A","2007",3.164423,
"GRC","FINCORP","TOT","RT","A","2008",12.23841,
"GRC","FINCORP","TOT","RT","A","2009",9.799546,
"GRC","FINCORP","TOT","RT","A","2010",17.31038,
"GRC","FINCORP","TOT","RT","A","2011",30.09446,
"GRC","FINCORP","TOT","RT","A","2012",9.592814,
"GRC","FINCORP","TOT","RT","A","2013",8.598597,
"GRC","FINCORP","TOT","RT","A","2014",9.584984,
"GRC","FINCORP","TOT","RT","A","2015",10.56386,
"GRC","FINCORP","TOT","RT","A","2016",11.17064,
"GRC","FINCORP","TOT","RT","A","2017",8.965915,
"GRC","FINCORP","TOT","RT","A","2018",10.48915,
"GRC","FINCORP","TOT","RT","A","2019",8.699442,
"GRC","FINCORP","TOT","RT","A","2020",10.98121,
"USA","FINCORP","TOT","RT","A","1995",4.20265,
"USA","FINCORP","TOT","RT","A","1996",3.490794,
"USA","FINCORP","TOT","RT","A","1997",2.948447,
"USA","FINCORP","TOT","RT","A","1998",2.73014,
"USA","FINCORP","TOT","RT","A","1999",2.618319,
"USA","FINCORP","TOT","RT","A","2000",2.663255,
"USA","FINCORP","TOT","RT","A","2001",2.885304,
"USA","FINCORP","TOT","RT","A","2002",3.27418,
"USA","FINCORP","TOT","RT","A","2003",3.034995,
"USA","FINCORP","TOT","RT","A","2004",2.972822,
"USA","FINCORP","TOT","RT","A","2005",2.9148,
"USA","FINCORP","TOT","RT","A","2006",2.732236,
"USA","FINCORP","TOT","RT","A","2007",2.823579,
"USA","FINCORP","TOT","RT","A","2008",3.566819,
"USA","FINCORP","TOT","RT","A","2009",3.032616,
"USA","FINCORP","TOT","RT","A","2010",2.833519,
"USA","FINCORP","TOT","RT","A","2011",2.983139,
"USA","FINCORP","TOT","RT","A","2012",2.640357,
"USA","FINCORP","TOT","RT","A","2013",2.422988,
"USA","FINCORP","TOT","RT","A","2014",2.33781,
"USA","FINCORP","TOT","RT","A","2015",2.372174,
"USA","FINCORP","TOT","RT","A","2016",2.27578,
"USA","FINCORP","TOT","RT","A","2017",2.094415,
"USA","FINCORP","TOT","RT","A","2018",2.242058,
"USA","FINCORP","TOT","RT","A","2019",1.979779,
"USA","FINCORP","TOT","RT","A","2020",2.022087,
"DEU","FINCORP","TOT","RT","A","1995",7.302311,
"DEU","FINCORP","TOT","RT","A","1996",6.99216,
"DEU","FINCORP","TOT","RT","A","1997",5.434471,
"DEU","FINCORP","TOT","RT","A","1998",5.182209,
"DEU","FINCORP","TOT","RT","A","1999",4.353952,
"DEU","FINCORP","TOT","RT","A","2000",4.564418,
"DEU","FINCORP","TOT","RT","A","2001",5.064294,
"DEU","FINCORP","TOT","RT","A","2002",6.553296,
"DEU","FINCORP","TOT","RT","A","2003",5.809215,
"DEU","FINCORP","TOT","RT","A","2004",5.905316,
"DEU","FINCORP","TOT","RT","A","2005",5.227609,
"DEU","FINCORP","TOT","RT","A","2006",4.929942,
"DEU","FINCORP","TOT","RT","A","2007",5.018018,
"DEU","FINCORP","TOT","RT","A","2008",7.034558,
"DEU","FINCORP","TOT","RT","A","2009",6.034768,
"DEU","FINCORP","TOT","RT","A","2010",5.523154,
"DEU","FINCORP","TOT","RT","A","2011",5.796944,
"DEU","FINCORP","TOT","RT","A","2012",5.126338,
"DEU","FINCORP","TOT","RT","A","2013",4.540465,
"DEU","FINCORP","TOT","RT","A","2014",4.221262,
"DEU","FINCORP","TOT","RT","A","2015",3.933471,
"DEU","FINCORP","TOT","RT","A","2016",3.933202,
"DEU","FINCORP","TOT","RT","A","2017",3.811567,
"DEU","FINCORP","TOT","RT","A","2018",3.939606,
"DEU","FINCORP","TOT","RT","A","2019",3.517425,
"DEU","FINCORP","TOT","RT","A","2020",3.765782,
"NLD","FINCORP","TOT","RT","A","1995",3.45194,
"NLD","FINCORP","TOT","RT","A","1996",3.286914,
"NLD","FINCORP","TOT","RT","A","1997",3.092454,
"NLD","FINCORP","TOT","RT","A","1998",2.894686,
"NLD","FINCORP","TOT","RT","A","1999",2.733629,
"NLD","FINCORP","TOT","RT","A","2000",2.699951,
"NLD","FINCORP","TOT","RT","A","2001",2.962091,
"NLD","FINCORP","TOT","RT","A","2002",3.24453,
"NLD","FINCORP","TOT","RT","A","2003",3.459594,
"NLD","FINCORP","TOT","RT","A","2004",3.388998,
"NLD","FINCORP","TOT","RT","A","2005",3.349473,
"NLD","FINCORP","TOT","RT","A","2006",2.929945,
"NLD","FINCORP","TOT","RT","A","2007",2.788012,
"NLD","FINCORP","TOT","RT","A","2008",2.877776,
"NLD","FINCORP","TOT","RT","A","2009",2.246123,
"NLD","FINCORP","TOT","RT","A","2010",2.177287,
"NLD","FINCORP","TOT","RT","A","2011",2.104786,
"NLD","FINCORP","TOT","RT","A","2012",1.940194,
"NLD","FINCORP","TOT","RT","A","2013",1.701438,
"NLD","FINCORP","TOT","RT","A","2014",1.759038,
"NLD","FINCORP","TOT","RT","A","2015",1.680846,
"NLD","FINCORP","TOT","RT","A","2016",1.574554,
"NLD","FINCORP","TOT","RT","A","2017",1.476321,
"NLD","FINCORP","TOT","RT","A","2018",1.523116,
"NLD","FINCORP","TOT","RT","A","2019",1.449988,
"NLD","FINCORP","TOT","RT","A","2020",1.556767,
"ITA","FINCORP","TOT","RT","A","1995",4.921131,
"ITA","FINCORP","TOT","RT","A","1996",4.662225,
"ITA","FINCORP","TOT","RT","A","1997",3.0281,
"ITA","FINCORP","TOT","RT","A","1998",1.927468,
"ITA","FINCORP","TOT","RT","A","1999",1.75538,
"ITA","FINCORP","TOT","RT","A","2000",1.749426,
"ITA","FINCORP","TOT","RT","A","2001",2.311565,
"ITA","FINCORP","TOT","RT","A","2002",2.989407,
"ITA","FINCORP","TOT","RT","A","2003",2.844924,
"ITA","FINCORP","TOT","RT","A","2004",2.907686,
"ITA","FINCORP","TOT","RT","A","2005",2.771467,
"ITA","FINCORP","TOT","RT","A","2006",2.739249,
"ITA","FINCORP","TOT","RT","A","2007",3.700321,
"ITA","FINCORP","TOT","RT","A","2008",7.235624,
"ITA","FINCORP","TOT","RT","A","2009",6.781784,
"ITA","FINCORP","TOT","RT","A","2010",8.433022,
"ITA","FINCORP","TOT","RT","A","2011",11.01733,
"ITA","FINCORP","TOT","RT","A","2012",11.08154,
"ITA","FINCORP","TOT","RT","A","2013",8.653167,
"ITA","FINCORP","TOT","RT","A","2014",7.083411,
"ITA","FINCORP","TOT","RT","A","2015",6.275943,
"ITA","FINCORP","TOT","RT","A","2016",7.029387,
"ITA","FINCORP","TOT","RT","A","2017",6.125027,
"ITA","FINCORP","TOT","RT","A","2018",6.892334,
"ITA","FINCORP","TOT","RT","A","2019",6.055122,
"ITA","FINCORP","TOT","RT","A","2020",6.90069,
"POL","FINCORP","TOT","RT","A","1995",13.81011,
"POL","FINCORP","TOT","RT","A","1996",13.62493,
"POL","FINCORP","TOT","RT","A","1997",19.13267,
"POL","FINCORP","TOT","RT","A","1998",9.757125,
"POL","FINCORP","TOT","RT","A","1999",5.983915,
"POL","FINCORP","TOT","RT","A","2000",7.111717,
"POL","FINCORP","TOT","RT","A","2001",6.175249,
"POL","FINCORP","TOT","RT","A","2002",4.9946,
"POL","FINCORP","TOT","RT","A","2003",3.886275,
"POL","FINCORP","TOT","RT","A","2004",3.546445,
"POL","FINCORP","TOT","RT","A","2005",3.210074,
"POL","FINCORP","TOT","RT","A","2006",2.759066,
"POL","FINCORP","TOT","RT","A","2007",2.731527,
"POL","FINCORP","TOT","RT","A","2008",4.529973,
"POL","FINCORP","TOT","RT","A","2009",4.012798,
"POL","FINCORP","TOT","RT","A","2010",3.586906,
"POL","FINCORP","TOT","RT","A","2011",3.942318,
"POL","FINCORP","TOT","RT","A","2012",3.725072,
"POL","FINCORP","TOT","RT","A","2013",3.54471,
"POL","FINCORP","TOT","RT","A","2014",3.225071,
"POL","FINCORP","TOT","RT","A","2015",3.32213,
"POL","FINCORP","TOT","RT","A","2016",3.53846,
"POL","FINCORP","TOT","RT","A","2017",3.432952,
"POL","FINCORP","TOT","RT","A","2018",3.773247,
"POL","FINCORP","TOT","RT","A","2019",4.025102,
"POL","FINCORP","TOT","RT","A","2020",4.730363,
"SVK","FINCORP","TOT","RT","A","1995",24.66425,
"SVK","FINCORP","TOT","RT","A","1996",26.30579,
"SVK","FINCORP","TOT","RT","A","1997",22.43822,
"SVK","FINCORP","TOT","RT","A","1998",20.66608,
"SVK","FINCORP","TOT","RT","A","1999",22.07379,
"SVK","FINCORP","TOT","RT","A","2000",21.99614,
"SVK","FINCORP","TOT","RT","A","2001",23.28133,
"SVK","FINCORP","TOT","RT","A","2002",20.65712,
"SVK","FINCORP","TOT","RT","A","2003",16.05606,
"SVK","FINCORP","TOT","RT","A","2004",13.7488,
"SVK","FINCORP","TOT","RT","A","2005",16.58938,
"SVK","FINCORP","TOT","RT","A","2006",13.53327,
"SVK","FINCORP","TOT","RT","A","2007",11.28965,
"SVK","FINCORP","TOT","RT","A","2008",13.11202,
"SVK","FINCORP","TOT","RT","A","2009",13.1499,
"SVK","FINCORP","TOT","RT","A","2010",11.52529,
"SVK","FINCORP","TOT","RT","A","2011",11.34526,
"SVK","FINCORP","TOT","RT","A","2012",9.584117,
"SVK","FINCORP","TOT","RT","A","2013",8.851073,
"SVK","FINCORP","TOT","RT","A","2014",9.410789,
"SVK","FINCORP","TOT","RT","A","2015",6.187255,
"SVK","FINCORP","TOT","RT","A","2016",6.358609,
"SVK","FINCORP","TOT","RT","A","2017",7.714507,
"SVK","FINCORP","TOT","RT","A","2018",8.440176,
"SVK","FINCORP","TOT","RT","A","2019",8.674378,
"SVK","FINCORP","TOT","RT","A","2020",9.503042,
"MEX","FINCORP","TOT","RT","A","2003",7.847628,
"MEX","FINCORP","TOT","RT","A","2004",8.285081,
"MEX","FINCORP","TOT","RT","A","2005",7.702862,
"MEX","FINCORP","TOT","RT","A","2006",4.17171,
"MEX","FINCORP","TOT","RT","A","2007",3.64835,
"MEX","FINCORP","TOT","RT","A","2008",5.043878,
"MEX","FINCORP","TOT","RT","A","2009",5.023556,
"MEX","FINCORP","TOT","RT","A","2010",4.284386,
"MEX","FINCORP","TOT","RT","A","2011",4.139451,
"MEX","FINCORP","TOT","RT","A","2012",3.670591,
"MEX","FINCORP","TOT","RT","A","2013",3.729799,
"MEX","FINCORP","TOT","RT","A","2014",3.76021,
"MEX","FINCORP","TOT","RT","A","2015",4.081396,
"MEX","FINCORP","TOT","RT","A","2016",3.723452,
"MEX","FINCORP","TOT","RT","A","2017",4.048515,
"MEX","FINCORP","TOT","RT","A","2018",4.38524,
"MEX","FINCORP","TOT","RT","A","2019",3.509042,
"MEX","FINCORP","TOT","RT","A","2020",4.245286,
"CAN","FINCORP","TOT","RT","A","1995",3.018501,
"CAN","FINCORP","TOT","RT","A","1996",2.707904,
"CAN","FINCORP","TOT","RT","A","1997",2.377084,
"CAN","FINCORP","TOT","RT","A","1998",2.384734,
"CAN","FINCORP","TOT","RT","A","1999",2.000214,
"CAN","FINCORP","TOT","RT","A","2000",1.792995,
"CAN","FINCORP","TOT","RT","A","2001",2.055757,
"CAN","FINCORP","TOT","RT","A","2002",2.278475,
"CAN","FINCORP","TOT","RT","A","2003",2.057325,
"CAN","FINCORP","TOT","RT","A","2004",1.994219,
"CAN","FINCORP","TOT","RT","A","2005",1.896994,
"CAN","FINCORP","TOT","RT","A","2006",1.868183,
"CAN","FINCORP","TOT","RT","A","2007",1.823795,
"CAN","FINCORP","TOT","RT","A","2008",2.463697,
"CAN","FINCORP","TOT","RT","A","2009",1.997638,
"CAN","FINCORP","TOT","RT","A","2010",1.827863,
"CAN","FINCORP","TOT","RT","A","2011",1.974877,
"CAN","FINCORP","TOT","RT","A","2012",1.900837,
"CAN","FINCORP","TOT","RT","A","2013",1.752668,
"CAN","FINCORP","TOT","RT","A","2014",1.664064,
"CAN","FINCORP","TOT","RT","A","2015",1.812874,
"CAN","FINCORP","TOT","RT","A","2016",1.657896,
"CAN","FINCORP","TOT","RT","A","2017",1.602266,
"CAN","FINCORP","TOT","RT","A","2018",1.742356,
"CAN","FINCORP","TOT","RT","A","2019",1.649748,
"CAN","FINCORP","TOT","RT","A","2020",1.79033,
"CHE","FINCORP","TOT","RT","A","1999",3.226494,
"CHE","FINCORP","TOT","RT","A","2000",2.831271,
"CHE","FINCORP","TOT","RT","A","2001",3.195815,
"CHE","FINCORP","TOT","RT","A","2002",3.894465,
"CHE","FINCORP","TOT","RT","A","2003",3.510732,
"CHE","FINCORP","TOT","RT","A","2004",3.195346,
"CHE","FINCORP","TOT","RT","A","2005",3.027938,
"CHE","FINCORP","TOT","RT","A","2006",2.591264,
"CHE","FINCORP","TOT","RT","A","2007",2.779487,
"CHE","FINCORP","TOT","RT","A","2008",3.107717,
"CHE","FINCORP","TOT","RT","A","2009",2.68227,
"CHE","FINCORP","TOT","RT","A","2010",2.602495,
"CHE","FINCORP","TOT","RT","A","2011",2.812191,
"CHE","FINCORP","TOT","RT","A","2012",2.796592,
"CHE","FINCORP","TOT","RT","A","2013",2.784794,
"CHE","FINCORP","TOT","RT","A","2014",2.438714,
"CHE","FINCORP","TOT","RT","A","2015",2.356745,
"CHE","FINCORP","TOT","RT","A","2016",2.052728,
"CHE","FINCORP","TOT","RT","A","2017",1.907627,
"CHE","FINCORP","TOT","RT","A","2018",1.956818,
"CHE","FINCORP","TOT","RT","A","2019",1.781079,
"CHE","FINCORP","TOT","RT","A","2020",1.950939,
"GBR","FINCORP","TOT","RT","A","1995",9.10896,
"GBR","FINCORP","TOT","RT","A","1996",8.688678,
"GBR","FINCORP","TOT","RT","A","1997",7.413668,
"GBR","FINCORP","TOT","RT","A","1998",7.265983,
"GBR","FINCORP","TOT","RT","A","1999",5.830871,
"GBR","FINCORP","TOT","RT","A","2000",6.223673,
"GBR","FINCORP","TOT","RT","A","2001",6.951182,
"GBR","FINCORP","TOT","RT","A","2002",8.77332,
"GBR","FINCORP","TOT","RT","A","2003",8.322225,
"GBR","FINCORP","TOT","RT","A","2004",8.465367,
"GBR","FINCORP","TOT","RT","A","2005",8.391303,
"GBR","FINCORP","TOT","RT","A","2006",7.920359,
"GBR","FINCORP","TOT","RT","A","2007",8.854387,
"GBR","FINCORP","TOT","RT","A","2008",11.79598,
"GBR","FINCORP","TOT","RT","A","2009",8.518306,
"GBR","FINCORP","TOT","RT","A","2010",7.645009,
"GBR","FINCORP","TOT","RT","A","2011",8.506746,
"GBR","FINCORP","TOT","RT","A","2012",7.588587,
"GBR","FINCORP","TOT","RT","A","2013",6.719862,
"GBR","FINCORP","TOT","RT","A","2014",6.363526,
"GBR","FINCORP","TOT","RT","A","2015",6.042674,
"GBR","FINCORP","TOT","RT","A","2016",6.347102,
"GBR","FINCORP","TOT","RT","A","2017",5.93988,
"GBR","FINCORP","TOT","RT","A","2018",6.225665,
"GBR","FINCORP","TOT","RT","A","2019",5.884977,
"GBR","FINCORP","TOT","RT","A","2020",6.542953,
"AUS","FINCORP","TOT","RT","A","1995",8.04925,
"AUS","FINCORP","TOT","RT","A","1996",7.624223,
"AUS","FINCORP","TOT","RT","A","1997",6.543419,
"AUS","FINCORP","TOT","RT","A","1998",5.789336,
"AUS","FINCORP","TOT","RT","A","1999",6.194106,
"AUS","FINCORP","TOT","RT","A","2000",6.317664,
"AUS","FINCORP","TOT","RT","A","2001",5.972576,
"AUS","FINCORP","TOT","RT","A","2002",6.332198,
"AUS","FINCORP","TOT","RT","A","2003",6.366948,
"AUS","FINCORP","TOT","RT","A","2004",6.02849,
"AUS","FINCORP","TOT","RT","A","2005",5.747546,
"AUS","FINCORP","TOT","RT","A","2006",5.583766,
"AUS","FINCORP","TOT","RT","A","2007",6.094133,
"AUS","FINCORP","TOT","RT","A","2008",8.58797,
"AUS","FINCORP","TOT","RT","A","2009",7.59298,
"AUS","FINCORP","TOT","RT","A","2010",8.592586,
"AUS","FINCORP","TOT","RT","A","2011",9.682771,
"AUS","FINCORP","TOT","RT","A","2012",9.498872,
"AUS","FINCORP","TOT","RT","A","2013",8.994726,
"AUS","FINCORP","TOT","RT","A","2014",8.70858,
"AUS","FINCORP","TOT","RT","A","2015",8.689263,
"AUS","FINCORP","TOT","RT","A","2016",9.022414,
"AUS","FINCORP","TOT","RT","A","2017",9.286893,
"AUS","FINCORP","TOT","RT","A","2018",9.927587,
"AUS","FINCORP","TOT","RT","A","2019",10.0603,
"AUS","FINCORP","TOT","RT","A","2020",10.39707,
"ISL","FINCORP","TOT","RT","A","2003",3.938284,
"ISL","FINCORP","TOT","RT","A","2004",5.356176,
"ISL","FINCORP","TOT","RT","A","2005",5.446183,
"ISL","FINCORP","TOT","RT","A","2006",6.443624,
"ISL","FINCORP","TOT","RT","A","2007",6.127415,
"ISL","FINCORP","TOT","RT","A","2008",9.74772,
"ISL","FINCORP","TOT","RT","A","2009",11.86104,
"ISL","FINCORP","TOT","RT","A","2010",12.44159,
"ISL","FINCORP","TOT","RT","A","2011",11.55429,
"ISL","FINCORP","TOT","RT","A","2012",8.253319,
"ISL","FINCORP","TOT","RT","A","2013",8.370402,
"ISL","FINCORP","TOT","RT","A","2014",6.950652,
"ISL","FINCORP","TOT","RT","A","2015",2.397738,
"ISL","FINCORP","TOT","RT","A","2016",2.015844,
"ISL","FINCORP","TOT","RT","A","2017",2.763383,
"ISL","FINCORP","TOT","RT","A","2018",3.154594,
"ISL","FINCORP","TOT","RT","A","2019",2.669615,
"ISL","FINCORP","TOT","RT","A","2020",2.833816,
"LVA","FINCORP","TOT","RT","A","1995",7.461884,
"LVA","FINCORP","TOT","RT","A","1996",6.054054,
"LVA","FINCORP","TOT","RT","A","1997",7.188636,
"LVA","FINCORP","TOT","RT","A","1998",7.722353,
"LVA","FINCORP","TOT","RT","A","1999",8.552036,
"LVA","FINCORP","TOT","RT","A","2000",8.588039,
"LVA","FINCORP","TOT","RT","A","2001",8.872159,
"LVA","FINCORP","TOT","RT","A","2002",8.654749,
"LVA","FINCORP","TOT","RT","A","2003",9.068679,
"LVA","FINCORP","TOT","RT","A","2004",9.600755,
"LVA","FINCORP","TOT","RT","A","2005",10.6172,
"LVA","FINCORP","TOT","RT","A","2006",11.27911,
"LVA","FINCORP","TOT","RT","A","2007",10.51632,
"LVA","FINCORP","TOT","RT","A","2008",10.20005,
"LVA","FINCORP","TOT","RT","A","2009",8.930321,
"LVA","FINCORP","TOT","RT","A","2010",8.880223,
"LVA","FINCORP","TOT","RT","A","2011",7.530963,
"LVA","FINCORP","TOT","RT","A","2012",7.505081,
"LVA","FINCORP","TOT","RT","A","2013",6.941603,
"LVA","FINCORP","TOT","RT","A","2014",6.781076,
"LVA","FINCORP","TOT","RT","A","2015",6.256282,
"LVA","FINCORP","TOT","RT","A","2016",6.572477,
"LVA","FINCORP","TOT","RT","A","2017",6.619995,
"LVA","FINCORP","TOT","RT","A","2018",6.230175,
"LVA","FINCORP","TOT","RT","A","2019",6.256581,
"LVA","FINCORP","TOT","RT","A","2020",6.633666,
"BRA","FINCORP","TOT","RT","A","2009",1.658565,
"BRA","FINCORP","TOT","RT","A","2010",1.303952,
"BRA","FINCORP","TOT","RT","A","2011",1.38976,
"BRA","FINCORP","TOT","RT","A","2012",1.430951,
"BRA","FINCORP","TOT","RT","A","2013",1.439638,
"BRA","FINCORP","TOT","RT","A","2014",1.506307,
"BRA","FINCORP","TOT","RT","A","2015",1.583652,
"BRA","FINCORP","TOT","RT","A","2016",1.414272,
"BRA","FINCORP","TOT","RT","A","2017",1.294178,
"BRA","FINCORP","TOT","RT","A","2018",1.228431,
"COL","FINCORP","TOT","RT","A","2015",2.170833,
"COL","FINCORP","TOT","RT","A","2016",1.954304,
"COL","FINCORP","TOT","RT","A","2017",1.909723,
"COL","FINCORP","TOT","RT","A","2018",2.090243,
"COL","FINCORP","TOT","RT","A","2019",2.598485,
"LTU","FINCORP","TOT","RT","A","1995",4.834918,
"LTU","FINCORP","TOT","RT","A","1996",3.93458,
"LTU","FINCORP","TOT","RT","A","1997",5.21378,
"LTU","FINCORP","TOT","RT","A","1998",5.298868,
"LTU","FINCORP","TOT","RT","A","1999",4.972985,
"LTU","FINCORP","TOT","RT","A","2000",5.069925,
"LTU","FINCORP","TOT","RT","A","2001",5.84236,
"LTU","FINCORP","TOT","RT","A","2002",6.110594,
"LTU","FINCORP","TOT","RT","A","2003",8.828238,
"LTU","FINCORP","TOT","RT","A","2004",7.961203,
"LTU","FINCORP","TOT","RT","A","2005",6.909807,
"LTU","FINCORP","TOT","RT","A","2006",7.667109,
"LTU","FINCORP","TOT","RT","A","2007",8.145555,
"LTU","FINCORP","TOT","RT","A","2008",10.40669,
"LTU","FINCORP","TOT","RT","A","2009",8.316819,
"LTU","FINCORP","TOT","RT","A","2010",6.530315,
"LTU","FINCORP","TOT","RT","A","2011",6.717222,
"LTU","FINCORP","TOT","RT","A","2012",6.576505,
"LTU","FINCORP","TOT","RT","A","2013",6.363888,
"LTU","FINCORP","TOT","RT","A","2014",4.907721,
"LTU","FINCORP","TOT","RT","A","2015",5.234319,
"LTU","FINCORP","TOT","RT","A","2016",6.078622,
"LTU","FINCORP","TOT","RT","A","2017",6.246666,
"LTU","FINCORP","TOT","RT","A","2018",6.565485,
"LTU","FINCORP","TOT","RT","A","2019",6.089352,
"LTU","FINCORP","TOT","RT","A","2020",5.595744,
"RUS","FINCORP","TOT","RT","A","2011",4.401387,
"RUS","FINCORP","TOT","RT","A","2012",4.326602,
"RUS","FINCORP","TOT","RT","A","2013",4.533806,
"RUS","FINCORP","TOT","RT","A","2014",5.506233,
"RUS","FINCORP","TOT","RT","A","2015",4.691096,
"RUS","FINCORP","TOT","RT","A","2016",4.048308,
"RUS","FINCORP","TOT","RT","A","2017",4.196195,
"RUS","FINCORP","TOT","RT","A","2018",4.568523,
"RUS","FINCORP","TOT","RT","A","2019",4.121763,
"RUS","FINCORP","TOT","RT","A","2020",4.317869,
