LOCATION,TIME,VALUE
CAN,2014,1.104747
CAN,2015,1.278786
CAN,2016,1.325615
CAN,2017,1.297936
CAN,2018,1.295818
CAN,2019,1.326793
CAN,2020,1.341153
CAN,2021,1.253877
DEU,1970,1.871328
DEU,1971,1.793302
DEU,1972,1.630327
DEU,1973,1.366479
DEU,1974,1.323096
DEU,1975,1.257927
DEU,1976,1.287433
DEU,1977,1.187313
DEU,1978,1.026994
DEU,1979,0.937138
DEU,1980,0.929358
DEU,1981,1.15552
DEU,1982,1.240697
DEU,1983,1.30546
DEU,1984,1.455107
DEU,1985,1.505226
DEU,1986,1.110262
DEU,1987,0.918992
DEU,1988,0.897944
DEU,1989,0.96125
DEU,1990,0.826111
DEU,1991,0.84851
DEU,1992,0.798459
DEU,1993,0.84533
DEU,1994,0.829721
DEU,1995,0.732749
DEU,1996,0.769379
DEU,1997,0.886609
DEU,1998,0.899704
DEU,1999,0.938283
DEU,2000,1.082705
DEU,2001,1.116533
DEU,2002,1.057559
DEU,2003,0.884048
DEU,2004,0.803922
DEU,2005,0.8038
DEU,2006,0.796433
DEU,2007,0.729672
DEU,2008,0.679923
DEU,2009,0.716958
DEU,2010,0.754309
DEU,2011,0.718414
DEU,2012,0.778338
DEU,2013,0.752945
DEU,2014,0.752728
DEU,2015,0.901296
DEU,2016,0.903421
DEU,2017,0.885206
DEU,2018,0.846773
DEU,2019,0.893276
DEU,2020,0.875506
DEU,2021,0.845494
FRA,1970,0.846731
FRA,1971,0.844659
FRA,1972,0.769036
FRA,1973,0.678822
FRA,1974,0.733222
FRA,1975,0.653671
FRA,1976,0.732194
FRA,1977,0.747789
FRA,1978,0.688018
FRA,1979,0.648582
FRA,1980,0.644185
FRA,1981,0.828501
FRA,1982,1.00191
FRA,1983,1.161858
FRA,1984,1.332267
FRA,1985,1.369789
FRA,1986,1.055876
FRA,1987,0.916327
FRA,1988,0.90813
FRA,1989,0.972646
FRA,1990,0.830127
FRA,1991,0.860135
FRA,1992,0.807037
FRA,1993,0.863354
FRA,1994,0.846404
FRA,1995,0.760947
FRA,1996,0.779856
FRA,1997,0.889798
FRA,1998,0.899375
FRA,1999,0.938283
FRA,2000,1.082705
FRA,2001,1.116533
FRA,2002,1.057559
FRA,2003,0.884048
FRA,2004,0.803922
FRA,2005,0.8038
FRA,2006,0.796433
FRA,2007,0.729672
FRA,2008,0.679923
FRA,2009,0.716958
FRA,2010,0.754309
FRA,2011,0.718414
FRA,2012,0.778338
FRA,2013,0.752945
FRA,2014,0.752728
FRA,2015,0.901296
FRA,2016,0.903421
FRA,2017,0.885206
FRA,2018,0.846773
FRA,2019,0.893276
FRA,2020,0.875506
FRA,2021,0.845494
GBR,1970,0.416667
GBR,1971,0.41092
GBR,1972,0.40039
GBR,1973,0.408171
GBR,1974,0.427756
GBR,1975,0.452041
GBR,1976,0.55651
GBR,1977,0.573272
GBR,1978,0.521505
GBR,1979,0.472181
GBR,1980,0.430295
GBR,1981,0.497641
GBR,1982,0.572447
GBR,1983,0.659725
GBR,1984,0.751807
GBR,1985,0.779246
GBR,1986,0.682197
GBR,1987,0.611927
GBR,1988,0.56217
GBR,1989,0.611173
GBR,1990,0.563177
GBR,1991,0.567015
GBR,1992,0.569774
GBR,1993,0.666757
GBR,1994,0.653427
GBR,1995,0.633668
GBR,1996,0.640958
GBR,1997,0.610836
GBR,1998,0.603824
GBR,1999,0.618057
GBR,2000,0.660931
GBR,2001,0.694655
GBR,2002,0.667223
GBR,2003,0.612472
GBR,2004,0.54618
GBR,2005,0.549998
GBR,2006,0.543487
GBR,2007,0.499772
GBR,2008,0.543966
GBR,2009,0.641919
GBR,2010,0.647179
GBR,2011,0.624141
GBR,2012,0.633047
GBR,2013,0.639661
GBR,2014,0.60773
GBR,2015,0.654545
GBR,2016,0.740634
GBR,2017,0.776977
GBR,2018,0.749532
GBR,2019,0.783445
GBR,2020,0.78
GBR,2021,0.727065
ITA,1970,0.322786
ITA,1971,0.320389
ITA,1972,0.301207
ITA,1973,0.301092
ITA,1974,0.335874
ITA,1975,0.337168
ITA,1976,0.429865
ITA,1977,0.455716
ITA,1978,0.438298
ITA,1979,0.429104
ITA,1980,0.442318
ITA,1981,0.58709
ITA,1982,0.698513
ITA,1983,0.78442
ITA,1984,0.907395
ITA,1985,0.986143
ITA,1986,0.769939
ITA,1987,0.669364
ITA,1988,0.672235
ITA,1989,0.708627
ITA,1990,0.618768
ITA,1991,0.640723
ITA,1992,0.636484
ITA,1993,0.812731
ITA,1994,0.832758
ITA,1995,0.841274
ITA,1996,0.796866
ITA,1997,0.879576
ITA,1998,0.896676
ITA,1999,0.938283
ITA,2000,1.082705
ITA,2001,1.116533
ITA,2002,1.057559
ITA,2003,0.884048
ITA,2004,0.803922
ITA,2005,0.8038
ITA,2006,0.796433
ITA,2007,0.729672
ITA,2008,0.679923
ITA,2009,0.716958
ITA,2010,0.754309
ITA,2011,0.718414
ITA,2012,0.778338
ITA,2013,0.752945
ITA,2014,0.752728
ITA,2015,0.901296
ITA,2016,0.903421
ITA,2017,0.885206
ITA,2018,0.846773
ITA,2019,0.893276
ITA,2020,0.875506
ITA,2021,0.845494
JPN,1970,360
JPN,1971,350.677694
JPN,1972,303.1725
JPN,1973,271.701667
JPN,1974,292.0825
JPN,1975,296.7875
JPN,1976,296.5525
JPN,1977,268.51
JPN,1978,210.441667
JPN,1979,219.14
JPN,1980,226.740833
JPN,1981,220.535833
JPN,1982,249.076667
JPN,1983,237.511667
JPN,1984,237.5225
JPN,1985,238.535833
JPN,1986,168.519833
JPN,1987,144.6375
JPN,1988,128.151667
JPN,1989,137.964417
JPN,1990,144.7925
JPN,1991,134.706667
JPN,1992,126.651333
JPN,1993,111.197786
JPN,1994,102.207806
JPN,1995,94.059579
JPN,1996,108.779057
JPN,1997,120.990863
JPN,1998,130.905301
JPN,1999,113.906805
JPN,2000,107.765498
JPN,2001,121.528948
JPN,2002,125.388019
JPN,2003,115.933464
JPN,2004,108.192569
JPN,2005,110.218212
JPN,2006,116.299312
JPN,2007,117.753529
JPN,2008,103.359494
JPN,2009,93.570089
JPN,2010,87.779875
JPN,2011,79.80702
JPN,2012,79.790455
JPN,2013,97.595658
JPN,2014,105.944781
JPN,2015,121.044026
JPN,2016,108.7929
JPN,2017,112.166141
JPN,2018,110.423179
JPN,2019,109.009666
JPN,2020,106.774582
JPN,2021,109.754324
RUS,1993,0.991667
RUS,1994,2.19075
RUS,1995,4.55915
RUS,1996,5.120833
RUS,1997,5.784833
RUS,1998,9.705083
RUS,1999,24.6199
RUS,2000,28.129167
RUS,2001,29.168525
RUS,2002,31.348483
RUS,2003,30.692025
RUS,2004,28.813742
RUS,2005,28.284442
RUS,2006,27.190958
RUS,2007,25.580845
RUS,2008,24.852875
RUS,2009,31.740358
RUS,2010,30.367915
RUS,2011,29.382341
RUS,2012,30.839831
RUS,2013,31.837144
RUS,2014,38.378207
RUS,2015,60.93765
RUS,2016,67.055933
RUS,2017,58.342801
RUS,2018,62.668133
RUS,2019,64.737658
RUS,2020,72.104908
RUS,2021,73.65435
USA,1970,1
USA,1971,1
USA,1972,1
USA,1973,1
USA,1974,1
USA,1975,1
USA,1976,1
USA,1977,1
USA,1978,1
USA,1979,1
USA,1980,1
USA,1981,1
USA,1982,1
USA,1983,1
USA,1984,1
USA,1985,1
USA,1986,1
USA,1987,1
USA,1988,1
USA,1989,1
USA,1990,1
USA,1991,1
USA,1992,1
USA,1993,1
USA,1994,1
USA,1995,1
USA,1996,1
USA,1997,1
USA,1998,1
USA,1999,1
USA,2000,1
USA,2001,1
USA,2002,1
USA,2003,1
USA,2004,1
USA,2005,1
USA,2006,1
USA,2007,1
USA,2008,1
USA,2009,1
USA,2010,1
USA,2011,1
USA,2012,1
USA,2013,1
USA,2014,1
USA,2015,1
USA,2016,1
USA,2017,1
USA,2018,1
USA,2019,1
USA,2020,1
USA,2021,1
